ticket_id,dia_semana,hora_creacion,categoria,prioridad,seniority_agente,tiempo_resolucion_hrs,incumple_sla
2871,Viernes,22,Hardware,Media,Semi-Senior,11.32,0
2872,Miércoles,19,Redes,Media,Junior,7.38,1
2873,Viernes,3,Acceso,Media,Senior,0.5,0
2874,Domingo,23,Acceso,Baja,Semi-Senior,10.81,1
2875,Miércoles,23,Redes,Media,Junior,15.21,1
2876,Viernes,1,Acceso,Media,Semi-Senior,10.08,0
2877,Miércoles,17,Software,Alta,Semi-Senior,5.65,0
2878,Domingo,18,Redes,Alta,Junior,11.57,1
2879,Miércoles,18,Redes,Baja,Junior,16.07,1
2880,Martes,16,Hardware,Baja,Junior,14.41,1
2881,Viernes,13,Redes,Baja,Senior,5.12,0
2882,Domingo,18,Acceso,Baja,Semi-Senior,7.41,0
2883,Viernes,21,Hardware,Media,Junior,17.37,1
2884,Viernes,23,Acceso,Alta,Junior,13.74,1
2885,Lunes,12,Software,Baja,Semi-Senior,16.11,0
2886,Domingo,11,Software,Baja,Semi-Senior,13.15,0
2887,Miércoles,5,Hardware,Alta,Semi-Senior,7.62,0
2888,Viernes,20,Hardware,Alta,Senior,0.5,0
2889,Sábado,3,Acceso,Media,Semi-Senior,4.31,0
2890,Lunes,18,Software,Media,Semi-Senior,6.79,0
2891,Martes,15,Hardware,Media,Junior,8.82,0
2892,Viernes,12,Software,Baja,Senior,,0
2893,Viernes,3,Software,Baja,Junior,29.32,1
2894,Lunes,22,Software,Baja,Junior,17.8,1
2895,Miércoles,16,Acceso,Baja,Semi-Senior,10.84,0
2896,Sábado,22,Acceso,Alta,Junior,12.1,0
2897,Martes,0,Software,Media,Junior,17.14,1
2898,Viernes,17,Software,Baja,Semi-Senior,8.29,0
2899,Miércoles,19,Software,Baja,Junior,12.7,1
2900,Domingo,16,Redes,Baja,Junior,22.64,1
2901,Sábado,14,Redes,Media,Semi-Senior,19.18,1
2902,Domingo,10,Acceso,Alta,Semi-Senior,9.09,0
2903,Sábado,21,Software,Baja,Junior,15.8,1
2904,Martes,12,Redes,Baja,Senior,15.55,0
2905,Jueves,0,Hardware,Media,Junior,,1
2906,Sábado,16,Hardware,Media,Semi-Senior,,0
2907,Jueves,5,Software,Baja,Junior,,1
2908,Domingo,3,Redes,Media,Semi-Senior,1.85,0
2909,Sábado,19,Hardware,Media,Junior,14.71,0
2910,Martes,15,Acceso,Baja,Junior,16.01,0
2911,Lunes,14,Hardware,Baja,Junior,19.25,1
2912,Martes,14,Acceso,Baja,Semi-Senior,12.89,0
2913,Martes,5,Hardware,Alta,Semi-Senior,2.93,0
2914,Lunes,14,Hardware,Alta,Junior,2.85,0
2915,Lunes,13,Redes,Alta,Senior,0.5,0
2916,Miércoles,10,Hardware,Media,Junior,31.13,1
2917,Sábado,6,Hardware,Media,Semi-Senior,12.48,1
2918,Domingo,8,Acceso,Media,Junior,5.38,0
2919,Miércoles,15,Acceso,Alta,Semi-Senior,0.5,0
2920,Lunes,4,Hardware,Baja,Semi-Senior,19.95,1
2921,Jueves,19,Software,Media,Semi-Senior,16.6,1
2922,Domingo,9,Hardware,Media,Junior,26.39,1
2923,Jueves,17,Hardware,Media,Junior,6.22,1
2924,Martes,2,Redes,Baja,Semi-Senior,20.54,1
2925,Viernes,12,Hardware,Media,Junior,15.03,0
2926,Martes,10,Hardware,Media,Junior,6.51,0
2927,Martes,16,Acceso,Baja,Junior,11.06,1
2928,Viernes,21,Acceso,Media,Junior,,0
2929,Sábado,12,Acceso,Baja,Junior,15.67,1
2930,Lunes,5,Acceso,Alta,Senior,2.49,0
2931,Jueves,16,Hardware,Media,Semi-Senior,,0
2932,Martes,12,Software,Media,Semi-Senior,4.88,0
2933,Viernes,18,Redes,Baja,Junior,16.06,1
2934,Miércoles,20,Redes,Baja,Semi-Senior,11.47,1
2935,Martes,18,Software,Media,Semi-Senior,18.25,0
2936,Jueves,9,Software,Baja,Semi-Senior,8.63,0
2937,Lunes,2,Redes,Media,Junior,8.29,0
2938,Martes,13,Hardware,Baja,Senior,12.92,0
2939,Martes,18,Redes,Alta,Semi-Senior,4.15,0
2940,Sábado,4,Software,Media,Senior,9.71,0
2941,Viernes,4,Hardware,Baja,Junior,11.56,0
2942,Miércoles,19,Redes,Media,Junior,7.29,1
2943,Miércoles,16,Hardware,Alta,Junior,9.12,0
2944,Domingo,20,Hardware,Media,Semi-Senior,5.61,0
2945,Lunes,9,Software,Baja,Junior,,1
2946,Domingo,4,Acceso,Media,Senior,7.93,0
2947,Jueves,3,Redes,Baja,Senior,14.38,0
2948,Lunes,5,Software,Baja,Semi-Senior,15.05,1
2949,Martes,3,Redes,Baja,Semi-Senior,7.76,0
2950,Martes,6,Acceso,Media,Semi-Senior,15.05,0
2951,Miércoles,6,Acceso,Baja,Semi-Senior,7.31,0
2952,Jueves,17,Acceso,Alta,Junior,4.01,0
2953,Viernes,2,Acceso,Baja,Semi-Senior,12.12,0
2954,Jueves,0,Redes,Baja,Senior,5.87,0
2955,Martes,23,Hardware,Baja,Junior,,0
2956,Viernes,3,Hardware,Baja,Senior,7.8,0
2957,Jueves,5,Acceso,Media,Junior,4.52,0
2958,Jueves,8,Acceso,Baja,Junior,17.19,0
2959,Viernes,21,Hardware,Baja,Junior,23.22,1
2960,Martes,13,Software,Baja,Junior,29.14,1
2961,Jueves,11,Acceso,Baja,Senior,12.48,1
2962,Viernes,19,Hardware,Baja,Senior,9.22,0
2963,Sábado,23,Software,Media,Semi-Senior,10.25,0
2964,Sábado,3,Hardware,Media,Senior,4.71,0
2965,Martes,20,Software,Media,Junior,18.16,1
2966,Viernes,23,Redes,Media,Junior,8.44,1
2967,Sábado,11,Software,Media,Semi-Senior,7.4,0
2968,Viernes,9,Acceso,Alta,Senior,6.52,0
2969,Jueves,21,Software,Baja,Junior,23.88,1
2970,Martes,6,Software,Baja,Senior,7.35,1
2971,Sábado,2,Acceso,Baja,Semi-Senior,12.46,0
2972,Domingo,22,Redes,Baja,Senior,9.84,0
2973,Jueves,13,Software,Baja,Junior,30.9,1
2974,Domingo,23,Redes,Media,Semi-Senior,1.88,0
2975,Domingo,9,Hardware,Baja,Semi-Senior,10.63,0
2976,Lunes,15,Hardware,Alta,Semi-Senior,5.55,0
2977,Lunes,15,Acceso,Baja,Junior,14.61,1
2978,Martes,21,Redes,Baja,Senior,11.49,0
2979,Sábado,9,Acceso,Alta,Senior,1.44,0
2980,Sábado,12,Acceso,Alta,Junior,6.26,0
2981,Sábado,5,Software,Baja,Junior,16.28,1
2982,Viernes,11,Hardware,Media,Semi-Senior,9.47,0
2983,Jueves,8,Acceso,Alta,Semi-Senior,1.58,0
2984,Sábado,12,Software,Baja,Semi-Senior,,0
2985,Jueves,3,Software,Baja,Junior,16.42,1
2986,Martes,23,Redes,Alta,Semi-Senior,0.93,0
2987,Domingo,10,Hardware,Media,Semi-Senior,6.94,0
2988,Sábado,19,Redes,Baja,Junior,14.57,1
2989,Martes,17,Redes,Media,Semi-Senior,3.2,0
2990,Sábado,10,Acceso,Baja,Junior,15.67,1
2991,Lunes,20,Redes,Alta,Junior,8.69,0
2992,Miércoles,3,Acceso,Baja,Semi-Senior,16.76,0
2993,Martes,17,Redes,Alta,Senior,3.57,0
2994,Sábado,0,Software,Media,Junior,5.09,0
2995,Miércoles,6,Hardware,Baja,Junior,14.35,1
2996,Martes,5,Hardware,Baja,Junior,16.43,1
2997,Viernes,14,Hardware,Media,Junior,8.67,0
2998,Sábado,17,Software,Alta,Semi-Senior,9.77,0
2999,Viernes,23,Software,Baja,Semi-Senior,20.53,1
3000,Lunes,10,Redes,Baja,Junior,11.32,1
3001,Sábado,19,Redes,Media,Senior,5.99,0
3002,Domingo,23,Redes,Media,Junior,6.4,0
3003,Lunes,14,Redes,Baja,Senior,18.31,1
3004,Miércoles,15,Hardware,Media,Senior,0.96,0
3005,Martes,6,Redes,Media,Semi-Senior,2.64,0
3006,Jueves,20,Software,Baja,Junior,22.4,1
3007,Lunes,9,Software,Baja,Semi-Senior,15.66,1
3008,Jueves,11,Software,Baja,Semi-Senior,15.28,0
3009,Jueves,23,Acceso,Media,Senior,7.92,0
3010,Martes,13,Acceso,Media,Semi-Senior,3.77,1
3011,Miércoles,4,Acceso,Media,Semi-Senior,5.45,0
3012,Martes,20,Redes,Baja,Senior,18.21,1
3013,Sábado,17,Hardware,Baja,Senior,24.02,1
3014,Lunes,4,Hardware,Alta,Semi-Senior,3.37,0
3015,Jueves,2,Redes,Baja,Senior,7.86,1
3016,Martes,22,Redes,Media,Semi-Senior,16.16,1
3017,Martes,4,Acceso,Media,Semi-Senior,9.16,0
3018,Martes,23,Software,Baja,Semi-Senior,12.82,0
3019,Lunes,16,Software,Baja,Semi-Senior,13.16,1
3020,Miércoles,18,Acceso,Baja,Junior,16.67,1
3021,Domingo,18,Acceso,Baja,Semi-Senior,23.55,0
3022,Martes,20,Hardware,Media,Semi-Senior,,1
3023,Lunes,11,Acceso,Baja,Junior,14.08,1
3024,Jueves,8,Software,Baja,Junior,31.96,1
3025,Sábado,0,Software,Media,Semi-Senior,3.59,0
3026,Domingo,17,Redes,Baja,Semi-Senior,12.07,1
3027,Viernes,20,Hardware,Media,Junior,14.79,0
3028,Domingo,3,Redes,Baja,Senior,15.72,0
3029,Domingo,9,Hardware,Baja,Senior,,0
3030,Lunes,6,Redes,Baja,Semi-Senior,12.87,1
3031,Viernes,21,Hardware,Baja,Junior,14.72,1
3032,Martes,22,Acceso,Alta,Senior,20.48,0
3033,Martes,0,Software,Media,Senior,2.06,0
3034,Domingo,16,Acceso,Baja,Junior,22.32,1
3035,Lunes,23,Hardware,Baja,Junior,11.41,1
3036,Viernes,1,Hardware,Baja,Semi-Senior,12.76,0
3037,Martes,10,Redes,Baja,Semi-Senior,12.47,1
3038,Jueves,8,Hardware,Baja,Junior,18.4,1
3039,Miércoles,6,Acceso,Media,Semi-Senior,4.48,0
3040,Miércoles,21,Hardware,Alta,Semi-Senior,1.38,0
3041,Martes,16,Hardware,Baja,Senior,6.21,0
3042,Viernes,16,Redes,Media,Semi-Senior,5.74,0
3043,Sábado,1,Hardware,Alta,Semi-Senior,0.5,0
3044,Martes,5,Redes,Baja,Senior,6.46,0
3045,Sábado,13,Software,Alta,Junior,4.18,0
3046,Sábado,5,Redes,Media,Junior,9.31,0
3047,Viernes,1,Hardware,Baja,Semi-Senior,20.16,0
3048,Sábado,0,Software,Alta,Junior,7.49,0
3049,Jueves,9,Hardware,Baja,Senior,5.71,0
3050,Viernes,20,Redes,Baja,Junior,19.9,1
3051,Martes,4,Acceso,Media,Junior,14.8,0
3052,Domingo,1,Software,Baja,Senior,37.54,0
3053,Jueves,21,Acceso,Baja,Semi-Senior,12.16,1
3054,Lunes,15,Acceso,Baja,Semi-Senior,17.82,1
3055,Miércoles,1,Software,Media,Junior,24.77,1
3056,Martes,9,Acceso,Media,Junior,10.43,1
3057,Martes,1,Acceso,Media,Senior,0.5,0
3058,Martes,15,Acceso,Alta,Junior,12.04,0
3059,Jueves,15,Acceso,Baja,Semi-Senior,11.61,0
3060,Lunes,18,Software,Baja,Junior,22.05,1
3061,Domingo,6,Hardware,Media,Junior,8.54,0
3062,Viernes,21,Acceso,Media,Semi-Senior,11.64,1
3063,Lunes,11,Software,Baja,Senior,6.72,0
3064,Jueves,23,Software,Baja,Semi-Senior,7.98,0
3065,Martes,14,Software,Alta,Semi-Senior,8.82,0
3066,Miércoles,7,Software,Alta,Semi-Senior,1.68,0
3067,Martes,5,Redes,Media,Semi-Senior,11.0,0
3068,Viernes,9,Hardware,Baja,Semi-Senior,11.32,0
3069,Sábado,2,Hardware,Alta,Junior,25.21,0
3070,Miércoles,18,Acceso,Alta,Junior,15.96,0
3071,Martes,16,Software,Media,Senior,0.5,0
3072,Domingo,6,Redes,Alta,Junior,13.8,0
3073,Miércoles,20,Software,Alta,Junior,8.77,1
3074,Sábado,19,Acceso,Alta,Semi-Senior,3.85,0
3075,Lunes,3,Hardware,Alta,Semi-Senior,4.72,0
3076,Jueves,13,Acceso,Media,Semi-Senior,4.1,0
3077,Martes,19,Acceso,Media,Junior,8.17,0
3078,Viernes,21,Acceso,Baja,Senior,8.42,0
3079,Lunes,14,Acceso,Media,Semi-Senior,2.08,0
3080,Martes,23,Acceso,Media,Senior,7.61,0
3081,Lunes,7,Acceso,Alta,Junior,8.85,0
3082,Viernes,20,Acceso,Baja,Junior,,1
3083,Martes,14,Hardware,Media,Junior,12.73,0
3084,Sábado,21,Hardware,Baja,Junior,19.6,0
3085,Sábado,19,Software,Media,Junior,8.93,0
3086,Viernes,13,Software,Media,Junior,,0
3087,Miércoles,8,Redes,Baja,Semi-Senior,15.42,0
3088,Viernes,7,Redes,Media,Semi-Senior,5.54,0
3089,Miércoles,16,Hardware,Baja,Semi-Senior,20.39,1
3090,Martes,1,Hardware,Baja,Junior,14.99,1
3091,Miércoles,23,Redes,Media,Semi-Senior,25.49,1
3092,Martes,2,Hardware,Baja,Junior,19.13,1
3093,Martes,7,Redes,Baja,Semi-Senior,10.68,0
3094,Domingo,11,Software,Baja,Semi-Senior,12.21,0
3095,Jueves,0,Hardware,Baja,Semi-Senior,26.02,0
3096,Martes,9,Hardware,Media,Senior,14.13,0
3097,Miércoles,19,Redes,Baja,Senior,4.82,0
3098,Jueves,2,Acceso,Alta,Semi-Senior,11.29,0
3099,Jueves,5,Acceso,Baja,Senior,8.17,0
3100,Martes,6,Software,Baja,Semi-Senior,10.52,0
3101,Viernes,19,Hardware,Baja,Senior,10.32,0
3102,Viernes,22,Hardware,Media,Semi-Senior,5.18,1
3103,Sábado,17,Redes,Media,Semi-Senior,,0
3104,Jueves,10,Acceso,Alta,Semi-Senior,2.02,0
3105,Martes,18,Acceso,Media,Junior,5.17,0
3106,Domingo,4,Software,Baja,Semi-Senior,10.44,0
3107,Viernes,18,Acceso,Media,Senior,9.77,0
3108,Domingo,10,Acceso,Alta,Semi-Senior,7.61,0
3109,Martes,23,Acceso,Baja,Junior,14.3,0
3110,Martes,11,Redes,Baja,Junior,11.22,1
3111,Jueves,9,Acceso,Media,Senior,6.61,0
3112,Domingo,7,Software,Baja,Senior,6.52,0
3113,Sábado,23,Acceso,Alta,Junior,8.69,1
3114,Jueves,8,Software,Baja,Senior,6.35,0
3115,Lunes,3,Redes,Baja,Senior,5.83,1
3116,Domingo,4,Redes,Alta,Junior,6.19,0
3117,Viernes,20,Software,Alta,Senior,2.08,0
3118,Viernes,7,Redes,Baja,Junior,15.82,0
3119,Viernes,22,Hardware,Alta,Semi-Senior,6.79,0
3120,Miércoles,8,Hardware,Baja,Semi-Senior,11.42,0
3121,Martes,14,Hardware,Baja,Semi-Senior,19.24,0
3122,Jueves,14,Hardware,Alta,Semi-Senior,0.5,0
3123,Viernes,15,Hardware,Media,Semi-Senior,6.15,0
3124,Lunes,13,Redes,Baja,Senior,24.86,1
3125,Viernes,7,Software,Baja,Senior,,1
3126,Sábado,17,Redes,Media,Semi-Senior,5.61,0
3127,Martes,9,Acceso,Baja,Semi-Senior,17.65,0
3128,Domingo,19,Hardware,Media,Junior,11.24,0
3129,Martes,5,Hardware,Media,Semi-Senior,4.14,0
3130,Domingo,11,Redes,Baja,Senior,6.4,0
3131,Domingo,1,Acceso,Media,Junior,21.4,0
3132,Jueves,6,Redes,Alta,Senior,2.85,0
3133,Miércoles,15,Software,Baja,Senior,9.38,0
3134,Domingo,2,Hardware,Baja,Semi-Senior,7.01,0
3135,Domingo,12,Redes,Baja,Semi-Senior,21.78,1
3136,Jueves,2,Software,Media,Semi-Senior,,0
3137,Viernes,17,Hardware,Alta,Semi-Senior,10.91,0
3138,Sábado,10,Hardware,Baja,Semi-Senior,10.59,0
3139,Lunes,7,Hardware,Baja,Senior,11.15,0
3140,Jueves,5,Acceso,Baja,Semi-Senior,14.46,0
3141,Miércoles,0,Redes,Media,Semi-Senior,13.54,0
3142,Jueves,0,Hardware,Baja,Semi-Senior,11.03,0
3143,Martes,22,Hardware,Alta,Junior,,1
3144,Viernes,7,Software,Baja,Junior,14.04,0
3145,Viernes,4,Redes,Media,Senior,29.8,0
3146,Domingo,15,Software,Media,Junior,14.54,1
3147,Viernes,10,Redes,Media,Semi-Senior,6.25,0
3148,Viernes,4,Hardware,Baja,Semi-Senior,10.16,0
3149,Viernes,3,Acceso,Media,Junior,20.64,1
3150,Viernes,5,Software,Baja,Junior,15.28,1
3151,Lunes,13,Acceso,Baja,Senior,11.42,0
3152,Miércoles,21,Acceso,Media,Semi-Senior,2.64,0
3153,Domingo,18,Acceso,Media,Semi-Senior,11.11,0
3154,Viernes,8,Redes,Baja,Senior,13.62,1
3155,Domingo,11,Redes,Baja,Junior,14.76,1
3156,Miércoles,10,Acceso,Alta,Junior,8.75,0
3157,Sábado,13,Hardware,Alta,Semi-Senior,10.18,0
3158,Viernes,22,Hardware,Baja,Semi-Senior,8.42,0
3159,Domingo,15,Acceso,Media,Semi-Senior,2.83,0
3160,Jueves,0,Software,Baja,Senior,9.08,0
3161,Domingo,12,Software,Media,Senior,7.19,0
3162,Viernes,22,Redes,Alta,Junior,16.67,0
3163,Martes,20,Software,Baja,Junior,14.83,0
3164,Lunes,20,Hardware,Media,Senior,2.58,0
3165,Jueves,12,Acceso,Baja,Junior,15.32,0
3166,Jueves,1,Software,Media,Junior,13.67,0
3167,Martes,3,Acceso,Media,Semi-Senior,2.18,0
3168,Viernes,5,Software,Alta,Semi-Senior,2.36,0
3169,Lunes,22,Redes,Baja,Semi-Senior,8.78,0
3170,Jueves,4,Hardware,Baja,Junior,14.58,1
3171,Lunes,2,Redes,Baja,Semi-Senior,12.98,1
3172,Jueves,0,Acceso,Alta,Semi-Senior,1.73,0
3173,Viernes,3,Hardware,Media,Junior,14.51,0
3174,Sábado,19,Hardware,Media,Junior,4.95,1
3175,Jueves,1,Redes,Baja,Semi-Senior,7.03,0
3176,Sábado,4,Software,Alta,Senior,0.5,0
3177,Jueves,2,Redes,Alta,Senior,0.5,0
3178,Miércoles,8,Acceso,Media,Junior,11.42,0
3179,Viernes,19,Software,Baja,Semi-Senior,7.05,1
3180,Martes,5,Redes,Baja,Semi-Senior,8.94,1
3181,Sábado,17,Redes,Media,Senior,2.03,0
3182,Martes,5,Software,Media,Semi-Senior,8.9,0
3183,Viernes,18,Software,Baja,Junior,15.39,1
3184,Domingo,11,Software,Media,Semi-Senior,2.16,0
3185,Martes,10,Redes,Baja,Junior,13.35,1
3186,Viernes,1,Software,Media,Junior,9.0,0
3187,Martes,14,Software,Media,Semi-Senior,8.16,1
3188,Sábado,11,Software,Baja,Senior,7.0,0
3189,Miércoles,11,Hardware,Media,Junior,14.75,0
3190,Martes,8,Acceso,Baja,Semi-Senior,7.01,1
3191,Sábado,20,Software,Baja,Junior,14.19,1
3192,Jueves,23,Acceso,Alta,Senior,4.91,0
3193,Viernes,1,Software,Baja,Semi-Senior,18.93,0
3194,Lunes,21,Software,Baja,Junior,17.49,1
3195,Domingo,2,Hardware,Baja,Junior,17.25,1
3196,Lunes,11,Hardware,Baja,Semi-Senior,12.96,1
3197,Viernes,15,Software,Baja,Junior,13.85,1
3198,Miércoles,20,Software,Baja,Junior,14.85,1
3199,Martes,23,Software,Media,Semi-Senior,7.49,0
3200,Miércoles,0,Acceso,Baja,Semi-Senior,17.57,0
3201,Lunes,20,Software,Media,Semi-Senior,5.22,0
3202,Domingo,2,Acceso,Baja,Junior,16.99,1
3203,Sábado,19,Hardware,Baja,Semi-Senior,10.64,1
3204,Domingo,1,Acceso,Baja,Semi-Senior,11.78,0
3205,Viernes,8,Software,Alta,Junior,3.52,0
3206,Viernes,18,Hardware,Media,Semi-Senior,7.08,0
3207,Miércoles,14,Redes,Media,Junior,18.09,1
3208,Sábado,17,Hardware,Baja,Senior,16.51,1
3209,Miércoles,10,Redes,Alta,Semi-Senior,1.37,0
3210,Martes,22,Acceso,Baja,Semi-Senior,9.01,0
3211,Jueves,15,Hardware,Baja,Junior,16.21,1
3212,Sábado,21,Hardware,Media,Junior,5.68,0
3213,Jueves,16,Hardware,Baja,Semi-Senior,17.14,1
3214,Domingo,4,Acceso,Alta,Semi-Senior,1.61,0
3215,Martes,11,Software,Baja,Junior,21.11,1
3216,Jueves,10,Acceso,Alta,Junior,5.43,0
3217,Lunes,14,Hardware,Media,Junior,9.89,0
3218,Domingo,2,Software,Media,Semi-Senior,16.33,1
3219,Jueves,0,Hardware,Baja,Junior,18.8,1
3220,Martes,19,Hardware,Baja,Semi-Senior,12.9,1
3221,Jueves,15,Redes,Alta,Junior,10.14,0
3222,Viernes,1,Hardware,Baja,Semi-Senior,8.38,1
3223,Miércoles,1,Acceso,Media,Junior,19.06,0
3224,Lunes,2,Acceso,Alta,Semi-Senior,9.81,0
3225,Viernes,7,Acceso,Baja,Junior,15.96,1
3226,Viernes,23,Software,Media,Junior,11.19,1
3227,Martes,14,Redes,Media,Semi-Senior,7.84,0
3228,Miércoles,6,Redes,Baja,Junior,23.71,1
3229,Miércoles,5,Hardware,Baja,Junior,23.22,1
3230,Sábado,8,Hardware,Baja,Senior,,0
3231,Domingo,19,Redes,Baja,Senior,7.91,0
3232,Lunes,0,Software,Media,Junior,12.22,0
3233,Domingo,7,Acceso,Baja,Senior,15.26,0
3234,Martes,22,Hardware,Alta,Semi-Senior,1.62,0
3235,Lunes,22,Redes,Baja,Junior,19.36,1
3236,Sábado,2,Software,Media,Senior,5.61,0
3237,Jueves,3,Acceso,Media,Senior,6.79,0
3238,Viernes,14,Hardware,Baja,Senior,7.71,0
3239,Lunes,5,Acceso,Baja,Junior,15.75,1
3240,Domingo,14,Acceso,Media,Junior,13.12,1
3241,Viernes,20,Redes,Alta,Semi-Senior,6.8,0
3242,Martes,2,Redes,Baja,Semi-Senior,14.24,1
3243,Domingo,20,Acceso,Baja,Junior,12.13,1
3244,Jueves,20,Acceso,Baja,Senior,9.11,0
3245,Martes,13,Hardware,Baja,Semi-Senior,9.3,1
3246,Jueves,19,Software,Media,Semi-Senior,8.94,0
3247,Jueves,13,Software,Alta,Semi-Senior,15.77,0
3248,Viernes,3,Acceso,Baja,Semi-Senior,13.2,1
3249,Martes,11,Redes,Alta,Junior,15.64,0
3250,Martes,16,Software,Baja,Senior,5.5,0
3251,Lunes,6,Acceso,Media,Junior,11.17,0
3252,Domingo,8,Redes,Baja,Junior,16.31,0
3253,Martes,2,Hardware,Baja,Senior,6.7,0
3254,Lunes,12,Software,Baja,Senior,8.03,0
3255,Miércoles,14,Hardware,Baja,Senior,10.12,1
3256,Miércoles,17,Redes,Media,Senior,4.35,0
3257,Miércoles,18,Acceso,Media,Semi-Senior,26.47,1
3258,Sábado,0,Hardware,Baja,Senior,8.64,0
3259,Martes,5,Acceso,Alta,Junior,19.44,0
3260,Sábado,22,Software,Baja,Semi-Senior,8.49,1
3261,Domingo,1,Hardware,Media,Semi-Senior,20.76,0
3262,Martes,23,Software,Baja,Junior,19.23,1
3263,Lunes,13,Software,Baja,Semi-Senior,9.81,0
3264,Sábado,5,Software,Baja,Semi-Senior,9.57,1
3265,Sábado,13,Software,Media,Semi-Senior,6.5,0
3266,Domingo,3,Software,Media,Junior,6.11,0
3267,Sábado,20,Redes,Baja,Senior,10.42,1
3268,Jueves,7,Hardware,Baja,Junior,28.82,1
3269,Lunes,2,Acceso,Baja,Semi-Senior,8.54,1
3270,Miércoles,18,Acceso,Media,Senior,9.48,0
3271,Lunes,13,Redes,Media,Semi-Senior,12.32,1
3272,Jueves,19,Acceso,Baja,Junior,11.58,0
3273,Domingo,16,Acceso,Baja,Junior,14.36,1
3274,Domingo,7,Acceso,Media,Semi-Senior,14.15,0
3275,Martes,23,Hardware,Baja,Senior,6.89,1
3276,Lunes,13,Acceso,Baja,Senior,15.29,0
3277,Domingo,5,Hardware,Baja,Semi-Senior,8.81,0
3278,Sábado,22,Acceso,Baja,Junior,12.7,1
3279,Domingo,21,Acceso,Media,Junior,17.45,1
3280,Domingo,15,Hardware,Media,Junior,7.99,0
3281,Domingo,18,Redes,Baja,Junior,13.54,1
3282,Domingo,13,Acceso,Media,Junior,,0
3283,Miércoles,18,Software,Baja,Junior,11.19,1
3284,Miércoles,2,Software,Alta,Semi-Senior,2.8,0
3285,Martes,9,Redes,Media,Junior,23.11,1
3286,Domingo,18,Software,Media,Semi-Senior,2.66,0
3287,Lunes,8,Hardware,Baja,Senior,16.28,0
3288,Jueves,19,Acceso,Baja,Semi-Senior,9.99,0
3289,Martes,12,Acceso,Baja,Semi-Senior,16.53,1
3290,Lunes,6,Acceso,Media,Semi-Senior,3.96,0
3291,Domingo,13,Acceso,Baja,Junior,25.76,1
3292,Viernes,8,Software,Alta,Junior,5.88,0
3293,Domingo,22,Software,Alta,Junior,6.42,0
3294,Miércoles,18,Software,Media,Junior,9.89,1
3295,Jueves,14,Hardware,Alta,Semi-Senior,15.23,0
3296,Sábado,19,Software,Baja,Senior,10.74,0
3297,Jueves,13,Software,Baja,Senior,19.73,0
3298,Sábado,23,Acceso,Baja,Junior,23.74,1
3299,Jueves,5,Software,Media,Senior,15.64,0
3300,Miércoles,20,Redes,Baja,Junior,25.69,1
3301,Sábado,3,Redes,Alta,Senior,1.37,0
3302,Lunes,7,Acceso,Baja,Junior,30.15,1
3303,Sábado,16,Software,Baja,Junior,18.35,1
3304,Martes,8,Redes,Alta,Junior,10.31,0
3305,Lunes,0,Redes,Baja,Senior,8.29,0
3306,Martes,23,Hardware,Baja,Junior,11.53,1
3307,Domingo,19,Acceso,Media,Junior,5.53,0
3308,Jueves,13,Redes,Baja,Senior,6.94,0
3309,Lunes,10,Redes,Baja,Senior,12.65,0
3310,Jueves,20,Acceso,Baja,Junior,19.69,1
3311,Domingo,2,Software,Baja,Semi-Senior,9.19,0
3312,Viernes,8,Acceso,Alta,Junior,2.88,0
3313,Jueves,13,Hardware,Alta,Junior,8.94,0
3314,Domingo,8,Hardware,Baja,Semi-Senior,9.51,0
3315,Jueves,3,Hardware,Baja,Semi-Senior,11.62,0
3316,Domingo,3,Redes,Baja,Semi-Senior,15.25,0
3317,Martes,7,Software,Alta,Semi-Senior,17.1,0
3318,Domingo,1,Hardware,Baja,Semi-Senior,10.99,0
3319,Sábado,8,Acceso,Baja,Semi-Senior,,1
3320,Viernes,13,Hardware,Media,Semi-Senior,0.77,0
3321,Jueves,21,Redes,Alta,Semi-Senior,7.23,0
3322,Domingo,8,Hardware,Baja,Junior,32.75,1
3323,Domingo,23,Software,Baja,Semi-Senior,18.45,1
3324,Jueves,22,Hardware,Baja,Semi-Senior,19.86,0
3325,Viernes,15,Software,Baja,Semi-Senior,7.35,1
3326,Viernes,16,Software,Media,Semi-Senior,9.24,1
3327,Domingo,15,Acceso,Media,Junior,10.17,0
3328,Lunes,11,Software,Media,Semi-Senior,0.5,0
3329,Martes,2,Redes,Baja,Junior,,0
3330,Viernes,10,Redes,Baja,Senior,7.44,0
3331,Viernes,13,Software,Baja,Semi-Senior,,0
3332,Miércoles,17,Software,Baja,Junior,15.89,1
3333,Sábado,20,Hardware,Media,Semi-Senior,3.14,0
3334,Viernes,20,Hardware,Baja,Senior,9.45,0
3335,Martes,4,Acceso,Baja,Junior,27.04,1
3336,Sábado,15,Hardware,Baja,Semi-Senior,10.61,1
3337,Sábado,19,Redes,Baja,Semi-Senior,16.44,1
3338,Jueves,4,Hardware,Baja,Semi-Senior,8.06,0
3339,Jueves,2,Acceso,Alta,Junior,12.13,0
3340,Jueves,11,Acceso,Baja,Semi-Senior,13.76,0
3341,Jueves,0,Software,Media,Senior,8.77,0
3342,Miércoles,20,Acceso,Baja,Senior,7.33,0
3343,Viernes,8,Software,Baja,Semi-Senior,14.51,1
3344,Jueves,8,Redes,Alta,Senior,25.27,0
